RunID;RunDateTime;Moves HTM Count
252;2025-04-17 14:01:39;110
252;2025-04-17 14:01:39;112
252;2025-04-17 14:01:39;87
252;2025-04-17 14:01:39;103
252;2025-04-17 14:01:39;103
253;2025-04-17 14:03:11;97
253;2025-04-17 14:03:11;106
253;2025-04-17 14:03:11;92
253;2025-04-17 14:03:11;79
253;2025-04-17 14:03:11;81
253;2025-04-17 14:03:11;91
253;2025-04-17 14:03:11;78
253;2025-04-17 14:03:11;80
253;2025-04-17 14:03:11;91
253;2025-04-17 14:03:11;78
254;2025-04-17 14:04:00;117
254;2025-04-17 14:04:00;127
254;2025-04-17 14:04:00;117
254;2025-04-17 14:04:00;121
254;2025-04-17 14:04:00;121
254;2025-04-17 14:04:00;119
254;2025-04-17 14:04:00;121
254;2025-04-17 14:04:00;123
254;2025-04-17 14:04:00;123
254;2025-04-17 14:04:00;127
255;2025-04-17 14:04:25;113
255;2025-04-17 14:04:25;111
255;2025-04-17 14:04:25;113
255;2025-04-17 14:04:25;98
255;2025-04-17 14:04:25;96
255;2025-04-17 14:04:25;115
255;2025-04-17 14:04:25;95
255;2025-04-17 14:04:25;96
255;2025-04-17 14:04:25;98
255;2025-04-17 14:04:25;98
256;2025-04-17 14:05:02;137
256;2025-04-17 14:05:02;133
256;2025-04-17 14:05:02;106
256;2025-04-17 14:05:02;103
256;2025-04-17 14:05:02;106
256;2025-04-17 14:05:02;103
256;2025-04-17 14:05:02;106
256;2025-04-17 14:05:02;103
256;2025-04-17 14:05:02;140
256;2025-04-17 14:05:02;147
257;2025-04-17 14:05:43;84
257;2025-04-17 14:05:43;95
257;2025-04-17 14:05:43;93
257;2025-04-17 14:05:43;95
257;2025-04-17 14:05:43;96
257;2025-04-17 14:05:43;87
257;2025-04-17 14:05:43;71
257;2025-04-17 14:05:43;87
257;2025-04-17 14:05:43;89
257;2025-04-17 14:05:43;87
258;2025-04-17 14:06:26;109
258;2025-04-17 14:06:26;108
258;2025-04-17 14:06:26;112
258;2025-04-17 14:06:26;106
258;2025-04-17 14:06:26;93
258;2025-04-17 14:06:26;93
258;2025-04-17 14:06:26;95
258;2025-04-17 14:06:26;93
258;2025-04-17 14:06:26;93
258;2025-04-17 14:06:26;99
259;2025-04-17 14:07:38;99
259;2025-04-17 14:07:38;95
259;2025-04-17 14:07:38;90
259;2025-04-17 14:07:38;99
259;2025-04-17 14:07:38;95
259;2025-04-17 14:07:38;90
259;2025-04-17 14:07:38;87
259;2025-04-17 14:07:38;99
259;2025-04-17 14:07:38;95
259;2025-04-17 14:07:38;90
260;2025-04-17 14:08:09;129
260;2025-04-17 14:08:09;128
260;2025-04-17 14:08:09;135
260;2025-04-17 14:08:09;120
260;2025-04-17 14:08:09;96
260;2025-04-17 14:08:09;96
260;2025-04-17 14:08:09;100
260;2025-04-17 14:08:09;85
260;2025-04-17 14:08:09;83
260;2025-04-17 14:08:09;102
261;2025-04-17 14:08:39;84
261;2025-04-17 14:08:39;104
261;2025-04-17 14:08:39;104
261;2025-04-17 14:08:39;88
261;2025-04-17 14:08:39;95
261;2025-04-17 14:08:39;106
261;2025-04-17 14:08:39;104
261;2025-04-17 14:08:39;88
261;2025-04-17 14:08:39;92
261;2025-04-17 14:08:39;92
262;2025-04-17 14:09:13;108
262;2025-04-17 14:09:13;112
262;2025-04-17 14:09:13;112
262;2025-04-17 14:09:13;105
262;2025-04-17 14:09:13;78
262;2025-04-17 14:09:13;81
262;2025-04-17 14:09:13;80
262;2025-04-17 14:09:13;78
262;2025-04-17 14:09:13;103
262;2025-04-17 14:09:13;78
264;2025-04-17 16:09:20;98
264;2025-04-17 16:09:20;98
264;2025-04-17 16:09:20;98
264;2025-04-17 16:09:20;100
264;2025-04-17 16:09:20;105
264;2025-04-17 16:09:20;98
264;2025-04-17 16:09:20;98
264;2025-04-17 16:09:20;99
264;2025-04-17 16:09:20;101
264;2025-04-17 16:09:20;98
265;2025-04-17 16:09:50;114
265;2025-04-17 16:09:50;114
265;2025-04-17 16:09:50;105
265;2025-04-17 16:09:50;105
265;2025-04-17 16:09:50;108
265;2025-04-17 16:09:50;109
265;2025-04-17 16:09:50;99
265;2025-04-17 16:09:50;100
265;2025-04-17 16:09:50;98
265;2025-04-17 16:09:50;100
266;2025-04-17 16:10:43;118
266;2025-04-17 16:10:43;116
266;2025-04-17 16:10:43;117
266;2025-04-17 16:10:43;108
266;2025-04-17 16:10:43;109
266;2025-04-17 16:10:43;111
266;2025-04-17 16:10:43;105
266;2025-04-17 16:10:43;119
266;2025-04-17 16:10:43;117
266;2025-04-17 16:10:43;117
267;2025-04-17 16:11:41;102
267;2025-04-17 16:11:41;109
267;2025-04-17 16:11:41;102
267;2025-04-17 16:11:41;106
267;2025-04-17 16:11:41;106
267;2025-04-17 16:11:41;103
267;2025-04-17 16:11:41;115
267;2025-04-17 16:11:41;141
267;2025-04-17 16:11:41;135
267;2025-04-17 16:11:41;112
269;2025-04-17 18:13:47;117
269;2025-04-17 18:13:47;116
269;2025-04-17 18:13:47;123
269;2025-04-17 18:13:47;121
269;2025-04-17 18:13:47;116
269;2025-04-17 18:13:47;111
269;2025-04-17 18:13:47;109
269;2025-04-17 18:13:47;119
269;2025-04-17 18:13:47;116
269;2025-04-17 18:13:47;122
270;2025-04-17 18:14:36;88
270;2025-04-17 18:14:36;84
270;2025-04-17 18:14:36;89
270;2025-04-17 18:14:36;90
270;2025-04-17 18:14:36;86
270;2025-04-17 18:14:36;103
270;2025-04-17 18:14:36;105
270;2025-04-17 18:14:36;98
270;2025-04-17 18:14:36;95
270;2025-04-17 18:14:36;103
271;2025-04-17 18:15:17;110
271;2025-04-17 18:15:17;110
271;2025-04-17 18:15:17;113
271;2025-04-17 18:15:17;113
271;2025-04-17 18:15:17;121
271;2025-04-17 18:15:17;127
271;2025-04-17 18:15:17;127
271;2025-04-17 18:15:17;129
271;2025-04-17 18:15:17;131
271;2025-04-17 18:15:17;145
272;2025-04-17 18:16:23;90
272;2025-04-17 18:16:23;90
272;2025-04-17 18:16:23;107
272;2025-04-17 18:16:23;112
272;2025-04-17 18:16:23;95
272;2025-04-17 18:16:23;101
272;2025-04-17 18:16:23;80
272;2025-04-17 18:16:23;80
272;2025-04-17 18:16:23;97
272;2025-04-17 18:16:23;97
273;2025-04-17 18:17:25;90
273;2025-04-17 18:17:25;85
273;2025-04-17 18:17:25;96
273;2025-04-17 18:17:25;94
273;2025-04-17 18:17:25;105
273;2025-04-17 18:17:25;109
273;2025-04-17 18:17:25;106
273;2025-04-17 18:17:25;89
273;2025-04-17 18:17:25;89
273;2025-04-17 18:17:25;88
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;97
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;79
274;2025-04-17 18:18:07;98
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;94
274;2025-04-17 18:18:07;97
275;2025-04-17 18:18:33;121
275;2025-04-17 18:18:33;121
275;2025-04-17 18:18:33;104
275;2025-04-17 18:18:33;81
275;2025-04-17 18:18:33;104
275;2025-04-17 18:18:33;100
275;2025-04-17 18:18:33;106
275;2025-04-17 18:18:33;108
275;2025-04-17 18:18:33;79
275;2025-04-17 18:18:33;80
276;2025-04-17 18:19:58;110
276;2025-04-17 18:19:58;104
276;2025-04-17 18:19:58;108
276;2025-04-17 18:19:58;117
276;2025-04-17 18:19:58;104
276;2025-04-17 18:19:58;104
276;2025-04-17 18:19:58;110
276;2025-04-17 18:19:58;91
276;2025-04-17 18:19:58;93
276;2025-04-17 18:19:58;91
277;2025-04-17 18:21:03;108
277;2025-04-17 18:21:03;105
277;2025-04-17 18:21:03;102
277;2025-04-17 18:21:03;107
277;2025-04-17 18:21:03;113
277;2025-04-17 18:21:03;96
277;2025-04-17 18:21:03;119
277;2025-04-17 18:21:03;121
277;2025-04-17 18:21:03;121
277;2025-04-17 18:21:03;124
278;2025-04-17 18:21:31;111
278;2025-04-17 18:21:31;111
278;2025-04-17 18:21:31;118
278;2025-04-17 18:21:31;117
278;2025-04-17 18:21:31;113
278;2025-04-17 18:21:31;117
278;2025-04-17 18:21:31;110
278;2025-04-17 18:21:31;117
278;2025-04-17 18:21:31;116
278;2025-04-17 18:21:31;112
279;2025-04-17 18:22:22;101
279;2025-04-17 18:22:22;106
279;2025-04-17 18:22:22;107
279;2025-04-17 18:22:22;109
279;2025-04-17 18:22:22;107
279;2025-04-17 18:22:22;109
279;2025-04-17 18:22:22;109
279;2025-04-17 18:22:22;109
279;2025-04-17 18:22:22;109
279;2025-04-17 18:22:22;111
280;2025-04-17 18:23:00;128
280;2025-04-17 18:23:00;111
280;2025-04-17 18:23:00;119
280;2025-04-17 18:23:00;117
280;2025-04-17 18:23:00;114
280;2025-04-17 18:23:00;111
280;2025-04-17 18:23:00;127
280;2025-04-17 18:23:00;131
280;2025-04-17 18:23:00;130
280;2025-04-17 18:23:00;127
281;2025-04-17 18:23:26;103
281;2025-04-17 18:23:26;103
281;2025-04-17 18:23:26;104
281;2025-04-17 18:23:26;110
281;2025-04-17 18:23:26;113
281;2025-04-17 18:23:26;105
281;2025-04-17 18:23:26;101
281;2025-04-17 18:23:26;101
281;2025-04-17 18:23:26;102
281;2025-04-17 18:23:26;108
282;2025-04-17 18:23:45;105
282;2025-04-17 18:23:45;105
282;2025-04-17 18:23:45;105
282;2025-04-17 18:23:45;105
282;2025-04-17 18:23:45;125
282;2025-04-17 18:23:45;126
282;2025-04-17 18:23:45;125
282;2025-04-17 18:23:45;125
282;2025-04-17 18:23:45;125
282;2025-04-17 18:23:45;125
283;2025-04-17 18:24:28;121
283;2025-04-17 18:24:28;117
283;2025-04-17 18:24:28;112
283;2025-04-17 18:24:28;121
283;2025-04-17 18:24:28;117
283;2025-04-17 18:24:28;112
283;2025-04-17 18:24:28;117
283;2025-04-17 18:24:28;119
283;2025-04-17 18:24:28;118
283;2025-04-17 18:24:28;97
284;2025-04-17 18:25:32;122
284;2025-04-17 18:25:32;123
284;2025-04-17 18:25:32;125
284;2025-04-17 18:25:32;123
284;2025-04-17 18:25:32;125
284;2025-04-17 18:25:32;125
284;2025-04-17 18:25:32;120
284;2025-04-17 18:25:32;133
284;2025-04-17 18:25:32;128
284;2025-04-17 18:25:32;126
285;2025-04-17 18:26:29;133
285;2025-04-17 18:26:29;101
285;2025-04-17 18:26:29;86
285;2025-04-17 18:26:29;102
285;2025-04-17 18:26:29;104
285;2025-04-17 18:26:29;101
285;2025-04-17 18:26:29;102
285;2025-04-17 18:26:29;109
285;2025-04-17 18:26:29;106
285;2025-04-17 18:26:29;86
286;2025-04-17 18:27:17;137
286;2025-04-17 18:27:17;137
286;2025-04-17 18:27:17;142
286;2025-04-17 18:27:17;142
286;2025-04-17 18:27:17;123
286;2025-04-17 18:27:17;119
286;2025-04-17 18:27:17;124
286;2025-04-17 18:27:17;90
286;2025-04-17 18:27:17;96
286;2025-04-17 18:27:17;99
287;2025-04-17 18:28:03;96
287;2025-04-17 18:28:03;112
287;2025-04-17 18:28:03;116
287;2025-04-17 18:28:03;115
287;2025-04-17 18:28:03;98
287;2025-04-17 18:28:03;103
287;2025-04-17 18:28:03;112
287;2025-04-17 18:28:03;96
287;2025-04-17 18:28:03;96
287;2025-04-17 18:28:03;111
288;2025-04-17 18:28:23;89
288;2025-04-17 18:28:23;81
288;2025-04-17 18:28:23;78
288;2025-04-17 18:28:23;70
288;2025-04-17 18:28:23;91
288;2025-04-17 18:28:23;87
288;2025-04-17 18:28:23;92
288;2025-04-17 18:28:23;89
288;2025-04-17 18:28:23;81
288;2025-04-17 18:28:23;78
289;2025-04-17 18:29:36;108
289;2025-04-17 18:29:36;104
289;2025-04-17 18:29:36;104
289;2025-04-17 18:29:36;104
289;2025-04-17 18:29:36;102
289;2025-04-17 18:29:36;104
289;2025-04-17 18:29:36;106
289;2025-04-17 18:29:36;110
289;2025-04-17 18:29:36;109
289;2025-04-17 18:29:36;119
290;2025-04-17 18:30:20;99
290;2025-04-17 18:30:20;99
290;2025-04-17 18:30:20;107
290;2025-04-17 18:30:20;107
290;2025-04-17 18:30:20;92
290;2025-04-17 18:30:20;108
290;2025-04-17 18:30:20;112
290;2025-04-17 18:30:20;112
290;2025-04-17 18:30:20;108
290;2025-04-17 18:30:20;104
291;2025-04-17 18:31:03;92
291;2025-04-17 18:31:03;90
291;2025-04-17 18:31:03;92
291;2025-04-17 18:31:03;92
291;2025-04-17 18:31:03;114
291;2025-04-17 18:31:03;114
291;2025-04-17 18:31:03;115
291;2025-04-17 18:31:03;120
291;2025-04-17 18:31:03;115
291;2025-04-17 18:31:03;112
292;2025-04-17 18:32:23;112
292;2025-04-17 18:32:23;107
292;2025-04-17 18:32:23;112
292;2025-04-17 18:32:23;103
292;2025-04-17 18:32:23;110
292;2025-04-17 18:32:23;104
292;2025-04-17 18:32:23;100
292;2025-04-17 18:32:23;100
292;2025-04-17 18:32:23;101
292;2025-04-17 18:32:23;105
293;2025-04-17 18:32:52;100
293;2025-04-17 18:32:52;88
293;2025-04-17 18:32:52;78
293;2025-04-17 18:32:52;77
293;2025-04-17 18:32:52;93
293;2025-04-17 18:32:52;97
293;2025-04-17 18:32:52;96
293;2025-04-17 18:32:52;79
293;2025-04-17 18:32:52;84
293;2025-04-17 18:32:52;92
294;2025-04-17 18:33:31;95
294;2025-04-17 18:33:31;102
294;2025-04-17 18:33:31;104
294;2025-04-17 18:33:31;96
294;2025-04-17 18:33:31;97
294;2025-04-17 18:33:31;97
294;2025-04-17 18:33:31;100
294;2025-04-17 18:33:31;97
294;2025-04-17 18:33:31;97
294;2025-04-17 18:33:31;72
295;2025-04-17 18:33:46;106
295;2025-04-17 18:33:46;108
295;2025-04-17 18:33:46;106
295;2025-04-17 18:33:46;108
295;2025-04-17 18:33:46;108
295;2025-04-17 18:33:46;107
295;2025-04-17 18:33:46;113
295;2025-04-17 18:33:46;106
295;2025-04-17 18:33:46;107
295;2025-04-17 18:33:46;109
296;2025-04-17 18:34:05;101
296;2025-04-17 18:34:05;98
296;2025-04-17 18:34:05;121
296;2025-04-17 18:34:05;124
296;2025-04-17 18:34:05;125
296;2025-04-17 18:34:05;116
296;2025-04-17 18:34:05;105
296;2025-04-17 18:34:05;94
296;2025-04-17 18:34:05;116
296;2025-04-17 18:34:05;118
297;2025-04-17 18:36:13;98
297;2025-04-17 18:36:13;117
297;2025-04-17 18:36:13;98
297;2025-04-17 18:36:13;98
297;2025-04-17 18:36:13;102
297;2025-04-17 18:36:13;104
297;2025-04-17 18:36:13;81
297;2025-04-17 18:36:13;98
297;2025-04-17 18:36:13;83
297;2025-04-17 18:36:13;98
298;2025-04-17 18:36:29;113
298;2025-04-17 18:36:29;110
298;2025-04-17 18:36:29;104
298;2025-04-17 18:36:29;88
298;2025-04-17 18:36:29;88
298;2025-04-17 18:36:29;91
298;2025-04-17 18:36:29;87
298;2025-04-17 18:36:29;87
298;2025-04-17 18:36:29;102
298;2025-04-17 18:36:29;111
300;2025-04-17 20:35:50;107
300;2025-04-17 20:35:50;107
300;2025-04-17 20:35:50;91
300;2025-04-17 20:35:50;98
300;2025-04-17 20:35:50;109
300;2025-04-17 20:35:50;107
300;2025-04-17 20:35:50;91
300;2025-04-17 20:35:50;95
300;2025-04-17 20:35:50;95
300;2025-04-17 20:35:50;92
301;2025-04-17 20:36:33;94
301;2025-04-17 20:36:33;113
301;2025-04-17 20:36:33;116
301;2025-04-17 20:36:33;111
301;2025-04-17 20:36:33;114
301;2025-04-17 20:36:33;91
301;2025-04-17 20:36:33;91
301;2025-04-17 20:36:33;91
301;2025-04-17 20:36:33;110
301;2025-04-17 20:36:33;110
302;2025-04-17 20:37:31;78
302;2025-04-17 20:37:31;87
302;2025-04-17 20:37:31;85
302;2025-04-17 20:37:31;82
302;2025-04-17 20:37:31;79
302;2025-04-17 20:37:31;81
302;2025-04-17 20:37:31;89
302;2025-04-17 20:37:31;87
302;2025-04-17 20:37:31;84
302;2025-04-17 20:37:31;81
303;2025-04-17 20:37:42;106
303;2025-04-17 20:37:42;82
303;2025-04-17 20:37:42;82
303;2025-04-17 20:37:42;121
303;2025-04-17 20:37:42;126
303;2025-04-17 20:37:42;118
303;2025-04-17 20:37:42;113
303;2025-04-17 20:37:42;112
303;2025-04-17 20:37:42;101
303;2025-04-17 20:37:42;105
304;2025-04-17 20:39:52;125
304;2025-04-17 20:39:52;125
304;2025-04-17 20:39:52;113
304;2025-04-17 20:39:52;96
304;2025-04-17 20:39:52;111
304;2025-04-17 20:39:52;110
304;2025-04-17 20:39:52;113
304;2025-04-17 20:39:52;121
304;2025-04-17 20:39:52;111
304;2025-04-17 20:39:52;117
305;2025-04-17 20:40:33;94
305;2025-04-17 20:40:33;100
305;2025-04-17 20:40:33;122
305;2025-04-17 20:40:33;120
305;2025-04-17 20:40:33;124
305;2025-04-17 20:40:33;130
305;2025-04-17 20:40:33;127
305;2025-04-17 20:40:33;121
305;2025-04-17 20:40:33;121
305;2025-04-17 20:40:33;124
306;2025-04-17 20:41:19;101
306;2025-04-17 20:41:19;85
306;2025-04-17 20:41:19;101
306;2025-04-17 20:41:19;103
306;2025-04-17 20:41:19;101
306;2025-04-17 20:41:19;101
306;2025-04-17 20:41:19;107
306;2025-04-17 20:41:19;105
306;2025-04-17 20:41:19;85
306;2025-04-17 20:41:19;101
307;2025-04-17 20:41:33;109
307;2025-04-17 20:41:33;106
307;2025-04-17 20:41:33;98
307;2025-04-17 20:41:33;96
307;2025-04-17 20:41:33;103
307;2025-04-17 20:41:33;141
307;2025-04-17 20:41:33;136
307;2025-04-17 20:41:33;113
307;2025-04-17 20:41:33;126
307;2025-04-17 20:41:33;124
308;2025-04-17 20:42:52;100
308;2025-04-17 20:42:52;99
308;2025-04-17 20:42:52;114
308;2025-04-17 20:42:52;114
308;2025-04-17 20:42:52;76
308;2025-04-17 20:42:52;80
308;2025-04-17 20:42:52;93
308;2025-04-17 20:42:52;95
308;2025-04-17 20:42:52;93
308;2025-04-17 20:42:52;95
309;2025-04-17 20:43:25;90
309;2025-04-17 20:43:25;92
309;2025-04-17 20:43:25;90
309;2025-04-17 20:43:25;101
309;2025-04-17 20:43:25;98
309;2025-04-17 20:43:25;102
309;2025-04-17 20:43:25;102
309;2025-04-17 20:43:25;99
309;2025-04-17 20:43:25;98
309;2025-04-17 20:43:25;102
310;2025-04-17 20:43:43;129
310;2025-04-17 20:43:43;125
310;2025-04-17 20:43:43;126
310;2025-04-17 20:43:43;117
310;2025-04-17 20:43:43;110
310;2025-04-17 20:43:43;116
310;2025-04-17 20:43:43;114
310;2025-04-17 20:43:43;107
310;2025-04-17 20:43:43;107
310;2025-04-17 20:43:43;109
311;2025-04-17 20:44:20;81
311;2025-04-17 20:44:20;97
311;2025-04-17 20:44:20;85
311;2025-04-17 20:44:20;99
311;2025-04-17 20:44:20;103
311;2025-04-17 20:44:20;81
311;2025-04-17 20:44:20;97
311;2025-04-17 20:44:20;97
311;2025-04-17 20:44:20;81
311;2025-04-17 20:44:20;97
312;2025-04-17 20:44:36;109
312;2025-04-17 20:44:36;111
312;2025-04-17 20:44:36;110
312;2025-04-17 20:44:36;104
312;2025-04-17 20:44:36;106
312;2025-04-17 20:44:36;108
312;2025-04-17 20:44:36;101
312;2025-04-17 20:44:36;126
312;2025-04-17 20:44:36;129
312;2025-04-17 20:44:36;126
313;2025-04-17 20:45:21;80
313;2025-04-17 20:45:21;82
313;2025-04-17 20:45:21;87
313;2025-04-17 20:45:21;80
313;2025-04-17 20:45:21;80
313;2025-04-17 20:45:21;79
313;2025-04-17 20:45:21;83
313;2025-04-17 20:45:21;82
313;2025-04-17 20:45:21;79
313;2025-04-17 20:45:21;104
314;2025-04-17 20:45:46;115
314;2025-04-17 20:45:46;117
314;2025-04-17 20:45:46;122
314;2025-04-17 20:45:46;109
314;2025-04-17 20:45:46;129
314;2025-04-17 20:45:46;133
314;2025-04-17 20:45:46;108
314;2025-04-17 20:45:46;109
314;2025-04-17 20:45:46;106
314;2025-04-17 20:45:46;101
315;2025-04-17 20:46:35;105
315;2025-04-17 20:46:35;105
315;2025-04-17 20:46:35;109
315;2025-04-17 20:46:35;111
315;2025-04-17 20:46:35;88
315;2025-04-17 20:46:35;105
315;2025-04-17 20:46:35;90
315;2025-04-17 20:46:35;105
315;2025-04-17 20:46:35;108
315;2025-04-17 20:46:35;88
316;2025-04-17 20:46:53;96
316;2025-04-17 20:46:53;95
316;2025-04-17 20:46:53;109
316;2025-04-17 20:46:53;104
316;2025-04-17 20:46:53;100
316;2025-04-17 20:46:53;96
316;2025-04-17 20:46:53;105
316;2025-04-17 20:46:53;105
316;2025-04-17 20:46:53;106
316;2025-04-17 20:46:53;109
317;2025-04-17 20:47:25;81
317;2025-04-17 20:47:25;89
317;2025-04-17 20:47:25;87
317;2025-04-17 20:47:25;84
317;2025-04-17 20:47:25;81
317;2025-04-17 20:47:25;109
317;2025-04-17 20:47:25;92
317;2025-04-17 20:47:25;113
317;2025-04-17 20:47:25;96
317;2025-04-17 20:47:25;95
318;2025-04-17 20:48:14;120
318;2025-04-17 20:48:14;122
318;2025-04-17 20:48:14;120
318;2025-04-17 20:48:14;122
318;2025-04-17 20:48:14;122
318;2025-04-17 20:48:14;119
318;2025-04-17 20:48:14;122
318;2025-04-17 20:48:14;120
318;2025-04-17 20:48:14;121
318;2025-04-17 20:48:14;122
319;2025-04-17 20:48:33;98
319;2025-04-17 20:48:33;108
319;2025-04-17 20:48:33;105
319;2025-04-17 20:48:33;117
319;2025-04-17 20:48:33;118
319;2025-04-17 20:48:33;125
319;2025-04-17 20:48:33;111
319;2025-04-17 20:48:33;81
319;2025-04-17 20:48:33;89
319;2025-04-17 20:48:33;87
320;2025-04-17 20:49:04;87
320;2025-04-17 20:49:04;106
320;2025-04-17 20:49:04;113
320;2025-04-17 20:49:04;121
320;2025-04-17 20:49:04;124
320;2025-04-17 20:49:04;130
320;2025-04-17 20:49:04;115
320;2025-04-17 20:49:04;126
320;2025-04-17 20:49:04;124
320;2025-04-17 20:49:04;112
321;2025-04-17 20:49:56;70
321;2025-04-17 20:49:56;76
321;2025-04-17 20:49:56;86
321;2025-04-17 20:49:56;83
321;2025-04-17 20:49:56;87
321;2025-04-17 20:49:56;94
321;2025-04-17 20:49:56;89
321;2025-04-17 20:49:56;95
321;2025-04-17 20:49:56;86
321;2025-04-17 20:49:56;92
322;2025-04-17 20:50:20;124
322;2025-04-17 20:50:20;126
322;2025-04-17 20:50:20;118
322;2025-04-17 20:50:20;117
322;2025-04-17 20:50:20;123
322;2025-04-17 20:50:20;105
322;2025-04-17 20:50:20;124
322;2025-04-17 20:50:20;126
322;2025-04-17 20:50:20;118
322;2025-04-17 20:50:20;117
323;2025-04-17 20:50:45;107
323;2025-04-17 20:50:45;111
323;2025-04-17 20:50:45;121
323;2025-04-17 20:50:45;124
323;2025-04-17 20:50:45;123
323;2025-04-17 20:50:45;126
323;2025-04-17 20:50:45;116
323;2025-04-17 20:50:45;95
323;2025-04-17 20:50:45;95
323;2025-04-17 20:50:45;112
325;2025-04-17 22:57:15;80
325;2025-04-17 22:57:15;80
325;2025-04-17 22:57:15;72
325;2025-04-17 22:57:15;74
325;2025-04-17 22:57:15;116
325;2025-04-17 22:57:15;116
325;2025-04-17 22:57:15;100
325;2025-04-17 22:57:15;97
325;2025-04-17 22:57:15;96
325;2025-04-17 22:57:15;100
326;2025-04-17 22:57:35;72
326;2025-04-17 22:57:35;96
326;2025-04-17 22:57:35;108
326;2025-04-17 22:57:35;104
326;2025-04-17 22:57:35;104
326;2025-04-17 22:57:35;105
326;2025-04-17 22:57:35;104
326;2025-04-17 22:57:35;108
326;2025-04-17 22:57:35;107
326;2025-04-17 22:57:35;104
327;2025-04-17 22:58:15;94
327;2025-04-17 22:58:15;96
327;2025-04-17 22:58:15;99
327;2025-04-17 22:58:15;111
327;2025-04-17 22:58:15;94
327;2025-04-17 22:58:15;115
327;2025-04-17 22:58:15;98
327;2025-04-17 22:58:15;97
327;2025-04-17 22:58:15;94
327;2025-04-17 22:58:15;111
328;2025-04-17 22:58:29;81
328;2025-04-17 22:58:29;62
328;2025-04-17 22:58:29;62
328;2025-04-17 22:58:29;79
328;2025-04-17 22:58:29;79
328;2025-04-17 22:58:29;66
328;2025-04-17 22:58:29;79
328;2025-04-17 22:58:29;66
328;2025-04-17 22:58:29;88
328;2025-04-17 22:58:29;110
329;2025-04-17 22:59:03;102
329;2025-04-17 22:59:03;89
329;2025-04-17 22:59:03;89
329;2025-04-17 22:59:03;88
329;2025-04-17 22:59:03;94
329;2025-04-17 22:59:03;97
329;2025-04-17 22:59:03;89
329;2025-04-17 22:59:03;89
329;2025-04-17 22:59:03;89
329;2025-04-17 22:59:03;88
330;2025-04-17 22:59:43;118
330;2025-04-17 22:59:43;118
330;2025-04-17 22:59:43;120
330;2025-04-17 22:59:43;116
330;2025-04-17 22:59:43;116
330;2025-04-17 22:59:43;117
330;2025-04-17 22:59:43;122
330;2025-04-17 22:59:43;118
330;2025-04-17 22:59:43;118
330;2025-04-17 22:59:43;118
331;2025-04-17 23:00:38;112
331;2025-04-17 23:00:38;110
331;2025-04-17 23:00:38;134
331;2025-04-17 23:00:38;122
331;2025-04-17 23:00:38;116
331;2025-04-17 23:00:38;112
331;2025-04-17 23:00:38;112
331;2025-04-17 23:00:38;113
331;2025-04-17 23:00:38;116
331;2025-04-17 23:00:38;97
332;2025-04-17 23:01:28;121
332;2025-04-17 23:01:28;112
332;2025-04-17 23:01:28;112
332;2025-04-17 23:01:28;121
332;2025-04-17 23:01:28;112
332;2025-04-17 23:01:28;112
332;2025-04-17 23:01:28;118
332;2025-04-17 23:01:28;110
332;2025-04-17 23:01:28;127
332;2025-04-17 23:01:28;123
333;2025-04-17 23:01:54;105
333;2025-04-17 23:01:54;109
333;2025-04-17 23:01:54;110
333;2025-04-17 23:01:54;100
333;2025-04-17 23:01:54;104
333;2025-04-17 23:01:54;105
333;2025-04-17 23:01:54;100
333;2025-04-17 23:01:54;104
333;2025-04-17 23:01:54;105
333;2025-04-17 23:01:54;100
334;2025-04-17 23:02:10;114
334;2025-04-17 23:02:10;115
334;2025-04-17 23:02:10;97
334;2025-04-17 23:02:10;114
334;2025-04-17 23:02:10;115
334;2025-04-17 23:02:10;124
334;2025-04-17 23:02:10;122
334;2025-04-17 23:02:10;117
334;2025-04-17 23:02:10;114
334;2025-04-17 23:02:10;117
335;2025-04-17 23:03:15;104
335;2025-04-17 23:03:15;108
335;2025-04-17 23:03:15;107
335;2025-04-17 23:03:15;104
335;2025-04-17 23:03:15;97
335;2025-04-17 23:03:15;95
335;2025-04-17 23:03:15;95
335;2025-04-17 23:03:15;115
335;2025-04-17 23:03:15;115
335;2025-04-17 23:03:15;99
336;2025-04-17 23:04:04;80
336;2025-04-17 23:04:04;98
336;2025-04-17 23:04:04;90
336;2025-04-17 23:04:04;94
336;2025-04-17 23:04:04;95
336;2025-04-17 23:04:04;97
336;2025-04-17 23:04:04;92
336;2025-04-17 23:04:04;94
336;2025-04-17 23:04:04;95
336;2025-04-17 23:04:04;95
337;2025-04-17 23:04:17;77
337;2025-04-17 23:04:17;82
337;2025-04-17 23:04:17;82
337;2025-04-17 23:04:17;83
337;2025-04-17 23:04:17;82
337;2025-04-17 23:04:17;82
337;2025-04-17 23:04:17;70
337;2025-04-17 23:04:17;86
337;2025-04-17 23:04:17;92
337;2025-04-17 23:04:17;96
338;2025-04-17 23:05:11;92
338;2025-04-17 23:05:11;96
338;2025-04-17 23:05:11;95
338;2025-04-17 23:05:11;114
338;2025-04-17 23:05:11;111
338;2025-04-17 23:05:11;111
338;2025-04-17 23:05:11;95
